id,Тип_жилья,Широта,Долгота,Город,Индекс,Площадь,Этаж,Размер_участка,Расход_тепла,Ктгр_энергоэффективности,Кво_вредных_выбросов,Ктгр_вредных_выбросов,Направление,Кво_комнат,Кво_спален,Кво_ванных,Кво_фото,Нлч_парковки,Нлч_почтового_ящика,Нлч_балкона,Нлч_террасы,Нлч_подвала,Нлч_гаража,Нлч_кондиционера,Последний_этаж,Верхний_этаж,Цена
35996555,квартира,43.411452331537305,5.322857226941317,les-pennes-mirabeau,486,4447.0,,,,,,,,2.0,1.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465818.0
35778147,квартира,49.85671349431629,2.3418211507495976,longueau,3982,73.0,1.0,,,,,,,4.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149100.0
36046375,дом,45.03753888040896,-0.1305885561572181,coutras,1500,127.0,,2212.0,191.0,D,44.0,E,,6.0,3.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299980.0
36058153,разное,48.85688064860652,2.343055143071489,paris-1er,3628,,,,,,,,,,,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997000.0
35875335,квартира,43.5619068683113,7.1304127657893845,cap-d'antibes,190,89.0,,,253.0,E,13.0,C,В-З,3.0,2.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,950000.0
36046103,квартира,43.54445653248104,7.015527668958233,cannes,209,97.0,2.0,,160.0,D,6.0,B,Ю,3.0,2.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805600.0
36036763,дом,47.38238105686568,0.678042161802203,tours,1738,79.0,,400.0,,,,,,4.0,3.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229900.0
35752205,вилла,47.11124581403276,5.4988565465940304,dole,1848,200.0,,,223.0,D,36.0,E,,7.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389000.0
35758075,дом,48.011101805140406,-2.955256282373811,saint-thuriau,2515,159.0,,450.0,204.0,D,10.0,B,Ю,7.0,6.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197500.0
35856003,квартира,48.75710408006017,2.5194877282871064,boissy-saint-leger,4645,838.0,,,159.0,D,37.0,E,,4.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219000.0
35867439,разное,43.782503230920696,4.173722352566002,calvisson,1337,287.0,,,,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290000.0
36033493,дом,44.22649670226649,2.2716840897405866,pradinas,415,235.0,,585.0,196.0,D,2.0,A,Ю,9.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,273000.0
36095179,квартира,43.44771263954417,6.68485529938604,puget-sur-argens,4127,60.0,2.0,,,,,,З,3.0,2.0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,262000.0
36000321,квартира,48.89325152386868,2.0773334168963635,saint-germain-en-laye,3828,46.0,2.0,,289.0,E,68.0,F,С-В,2.0,1.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,355300.0
35957187,квартира,46.26992627727485,6.826010680691323,chatel,3600,104.0,1.0,,,,,,,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720000.0
35999045,дом,45.26504788784431,1.147640527741752,hautefort,1030,190.0,,1000.0,183.0,D,33.0,D,,8.0,5.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168000.0
35896821,квартира,48.84532993913892,2.304941117774597,paris-15eme,3642,101.0,3.0,,,,,,Ю-З,5.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1048000.0
36050669,дом,47.385867501097465,0.677769274474473,tours,1737,1544.0,,71.0,142.0,C,33.0,D,,7.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,599500.0
35874979,земля,44.10713382063555,1.0818837785999658,moissac,4071,38954.0,,,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
35740205,квартира,43.11561067939639,6.120260387941952,hyeres,4121,4526.0,,,,,,,,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197000.0
35793993,квартира,48.88377303146781,2.7655085563031125,chessy,3811,90.0,2.0,,,,,,,4.0,3.0,6.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,463000.0
35979355,дом,46.508789135890304,-1.535926802370126,poiroux,4249,150.0,,2200.0,140.0,C,18.0,C,,7.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,281000.0
35881575,квартира,43.2929493840329,-0.4110542645755552,billere,3098,60.0,,,222.0,D,22.0,D,,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192000.0
35746623,дом,43.47195767645479,-0.9258826983878636,salies-de-bearn,3110,130.0,,,193.0,D,8.0,B,,4.0,3.0,20.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,230000.0
35864403,квартира,48.88168482287631,2.4854080978485054,villemomble,4588,52.0,1.0,,,,,,,2.0,1.0,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,291761.0
35798659,квартира,42.69460592583071,2.89068678661838,perpignan,3165,732.0,2.0,,168.0,D,7.0,B,В-З,3.0,2.0,8.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,140000.0
36046739,дом,48.39356437423468,-3.747858109550415,berrien,1276,70.0,,185.0,,,,,,3.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88000.0
35796491,дом,46.833280805164016,-0.1397882601525935,airvault,3953,168.0,,341.0,333.0,F,,,,11.0,5.0,10.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48500.0
35986075,квартира,43.67845680549068,4.132456388131122,lunel,1601,85.0,,,123.0,C,5.0,A,,3.0,2.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,208000.0
35808407,разное,48.9197319042921,2.2886810276867937,asnieres-sur-seine,4570,53.0,,,229.0,D,34.0,D,,3.0,2.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398000.0
36058111,квартира,43.534198861107214,5.43234913861563,aix-en-provence,467,58.0,1.0,,430.0,F,14.0,C,Ю-З,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271000.0
36020241,дом,43.68291388895661,4.121699693592267,lunel,1601,138.0,,295.0,147.0,C,7.0,B,Ю,5.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,280000.0
35751637,дом,43.26852455050723,2.8726365017415927,ginestas,366,160.0,,,207.0,D,25.0,D,,8.0,6.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112000.0
35813883,квартира,48.842665640710784,2.3347416631662625,paris-6eme,3633,8.0,6.0,,1.0,A,,,,1.0,1.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139750.0
36055731,квартира,48.90412975159987,2.301048452297596,clichy,4538,90.0,7.0,,80.0,B,10.0,B,,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,770000.0
35740021,дом,46.15232418596771,-1.303822549595346,sainte-marie-de-re,734,95.0,,80.0,,,,,,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380000.0
35418269,квартира,48.86597754192635,2.274620628246751,paris-16eme,3643,155.0,1.0,,140.0,C,18.0,C,Ю-В,5.0,4.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2270000.0
35890185,квартира,48.80125957918869,2.3029639054922755,bagneux,4548,835.0,4.0,,251.0,E,40.0,E,Ю,4.0,3.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,399000.0
35858757,дом,47.11781945259115,-1.5921526567609556,pont-saint-martin,2094,100.0,,215.0,,,,,,5.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,185000.0
35874197,дом,44.52820938314737,0.7672026398851941,monflanquin,2187,120.0,,699.0,211.0,D,11.0,C,Ю,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191500.0
36040583,квартира,48.86320863525362,2.413730932734491,bagnolet,4581,6388.0,3.0,,,,,,С-В,3.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,417100.0
36014243,квартира,48.83932917758137,2.239449195020178,boulogne-billancourt,4537,53.0,1.0,,,,,,,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,510000.0
36055529,квартира,48.86985960405452,2.354432174377473,paris-10eme,3637,124.0,1.0,,,,,,,5.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1630000.0
35830307,разное,43.60148098345939,1.4375574155638633,toulouse,1372,85.0,,,,,,,,,,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49990.0
35851125,квартира,43.40147072272535,-0.5522255662903625,artix,3101,56.0,1.0,,,,,,С,3.0,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,140000.0
35834371,квартира,48.62666963243634,2.333904787129729,sainte-genevieve-des-bois,4522,60.0,1.0,,51.0,B,6.0,B,,3.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0
36018345,квартира,43.35975310722415,5.372680660428082,marseille-15eme,463,57.0,,,139.0,C,6.0,B,Ю,3.0,2.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,169500.0
36069367,квартира,48.87024284942707,2.346529408677242,paris-9eme,3636,4359.0,2.0,,280.0,E,8.0,B,,2.0,1.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0
36036853,дом,46.44902772220015,-1.1632731973854025,lucon,4245,272.0,,1260.0,187.0,D,35.0,D,Ю,10.0,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618000.0
35852657,квартира,48.88384715287702,2.762608190389852,chessy,3811,59.0,,,,,,,Ю-В,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308000.0
36022071,разное,48.64505671675722,6.803317973255567,avricourt,2453,220.0,,1270.0,,,,,,8.0,2.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109500.0
30510613,земля,49.451335595631306,6.322824843009696,rettel,2607,2710.0,,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0
36026317,дом,43.73684868463152,-0.7783989822663869,lourquen,1887,200.0,,5000.0,192.0,D,5.0,A,,5.0,4.0,13.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,339000.0
35888891,квартира,47.66284217960481,-2.7631023963197,vannes,2498,8644.0,5.0,,,,,,Ю-З,4.0,3.0,5.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,298700.0
35854949,лофт,48.8462690470212,2.388035106743044,paris-12eme,3639,901.0,,,,,,,,4.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,979000.0
36050279,дом,45.50421682271257,6.509356826132549,aigueblanche,3543,140.0,,3016.0,311.0,E,41.0,E,Ю-В,5.0,4.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,419000.0
35773999,квартира,48.79384157720597,2.1346420322615773,versailles,3827,425.0,,,,,,,,3.0,2.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,325000.0
35864401,квартира,48.585858482795935,2.255674939407545,arpajon,4483,862.0,2.0,,,,,,,4.0,3.0,6.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,397000.0
35841293,дом,46.79509708232052,-1.920830883561556,soullans,4236,112.0,,9100.0,225.0,D,47.0,E,,4.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416000.0
36068743,дом,43.36332211219041,5.42151812693166,marseille-13eme,461,82.0,,144.0,117.0,C,5.0,A,,4.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348500.0
35842861,квартира,48.7996143484305,2.4933541405034503,saint-maur-des-fosses,4613,95.0,,,,,,,,5.0,4.0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,725000.0
29159067,дом,47.689663508318255,2.6327283145937126,gien,2132,175.0,,5695.0,155.0,D,46.0,E,Ю,8.0,5.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,292000.0
36059097,квартира,48.85334945884748,2.3208330072815087,paris-7eme,3634,49.0,8.0,,,,,,,2.0,1.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,702000.0
35795275,квартира,48.11517178236309,-1.6818854447486016,rennes,1660,60.0,,,62.0,B,12.0,C,,3.0,2.0,10.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163000.0
36077333,дом,44.55122206784403,1.7653140595432248,marcilhac-sur-cele,2161,184.0,,30000.0,131.0,C,7.0,B,,5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,495600.0
35867371,дом,47.40798359302674,0.6710583201568493,saint-cyr-sur-loire,1773,130.0,,1048.0,72.0,B,3.0,A,,6.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581000.0
35872549,дом,48.93453493257549,2.135136789960048,le-mesnil-le-roi,3881,51.0,,245.0,410.0,F,78.0,F,,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,399000.0
35758353,квартира,49.48026802060957,1.0521698293731678,notre-dame-de-bondeville,3725,124.0,1.0,,201.0,D,9.0,B,,4.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,180200.0
27179127,земля,45.021745954931326,5.297932015012611,saint-jean-en-royans,1097,605.0,,605.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69900.0
36013395,дом,45.90149842745749,6.118867333858971,annecy,3573,200.0,,319.0,284.0,E,49.0,E,Ю-В,5.0,4.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589000.0
35949553,квартира,49.385414695877614,2.413955625006909,clermont,2877,7931.0,4.0,,219.0,D,51.0,E,Ю-В,4.0,3.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139000.0
35771699,квартира,43.13109410856156,5.747588717031924,bandol,4100,28.0,3.0,,284.0,E,34.0,D,,1.0,,20.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253000.0
35760645,квартира,43.56617039289985,7.020005936177848,le-cannet,186,487.0,,,193.0,D,7.0,B,,2.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,179900.0
36063537,квартира,43.35759594694678,5.60701657726775,roquevaire,502,57.0,,,,,,,С,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,292000.0
35251257,квартира,46.71810250148789,2.502199330564164,saint-amand-montrond,753,78.0,,,200.0,D,25.0,D,,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49000.0
35073739,вилла,43.176433397689095,3.0064917453217985,narbonne,364,157.0,,414.0,65.0,B,20.0,C,,5.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260800.0
35830265,разное,49.90099375628015,2.301288709003366,amiens,3956,400.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650000.0
35964525,разное,46.32817692658171,2.597047801419438,montlucon,98,,,,301.0,E,62.0,F,,20.0,19.0,9.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71500.0
36025277,квартира,48.89121843881924,2.394614279403557,pantin,4608,56.0,,,183.0,D,42.0,E,,3.0,2.0,6.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,485000.0
35780137,дом,43.61031995046667,1.442898282354194,toulouse,1371,339.0,,3480.0,,,,,,6.0,4.0,6.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1050000.0
35995315,квартира,43.32353529757374,5.3626403903279884,marseille-2eme,450,5305.0,2.0,,,,,,С,3.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82000.0
35874807,разное,47.333311537701874,5.010039994012105,talant,874,,,,,,,,,,,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0
35928465,квартира,48.906754571137206,2.286416126472415,asnieres-sur-seine,4570,42.0,,,152.0,D,35.0,D,С,2.0,1.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,240000.0
33664033,дом,48.26544439262884,-3.571919787257697,carhaix-plouguer,1242,130.0,,609.0,166.0,D,10.0,B,Ю,8.0,5.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162990.0
36062293,дом,45.69728918044076,3.2269202585100563,mirefleurs,3081,160.0,,,177.0,D,17.0,C,В,6.0,3.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,199000.0
35861771,дом,48.40649411689281,6.065888881032252,gugney,2478,100.0,,887.0,259.0,E,13.0,C,,4.0,3.0,15.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209000.0
35883139,дом,47.97426328615,3.521303278712735,migennes,4427,88.0,,537.0,,,,,,5.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,115000.0
36015719,квартира,43.56961575406515,6.506641014062075,figanieres,4152,31.0,,,,,,,,1.0,,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0
35798833,дом,44.85604574501934,0.4793638138238882,bergerac,1003,103.0,,,230.0,D,12.0,C,В-З,5.0,4.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,167500.0
35836589,квартира,48.77788679341535,2.3339356636021487,cachan,4625,53.0,,,,,,,,3.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365000.0
36018319,земля,50.26024074409151,2.7677984747049784,achicourt,2967,828.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129400.0
35849813,квартира,48.90245247976121,2.291022364979008,levallois-perret,4555,115.0,2.0,,,,,,,4.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1330000.0
35764547,дом,47.00623213306093,-0.0534740976091537,curcay-sur-dive,4277,108.0,,,,,,,,1.0,1.0,7.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34200.0
35889853,квартира,50.944322905518064,1.8581571036307063,calais,2927,32.0,1.0,,,,,,,1.0,,3.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,162000.0
35900003,дом,49.01557997878766,1.9775635344462823,vaux-sur-seine,3896,67.0,,90.0,364.0,F,85.0,G,,4.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238000.0
36037555,разное,48.85415438417069,2.380231440335636,paris-11eme,3638,136.0,,,,,,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230000.0
35795051,дом,48.70059632507119,2.249114733317119,villebon-sur-yvette,4468,156.0,,700.0,160.0,D,37.0,E,,5.0,4.0,10.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,610000.0
35782323,квартира,48.96828760583502,2.25225258490313,sannois,4658,67.0,4.0,,,,,,Ю-В,3.0,2.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,317000.0
35813373,разное,43.24953260575936,2.114460446534837,bram,369,25.0,,,,,,,,,,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,74200.0
35859451,квартира,46.38382299613603,6.547030490838605,publier,3609,85.0,2.0,,80.0,B,10.0,B,,4.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,379000.0
36050115,квартира,45.5749014366207,6.720639235974716,bellentre,3538,42.0,2.0,,290.0,E,9.0,B,Ю,3.0,2.0,11.0,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,252000.0
36029113,квартира,49.18690337772139,-0.3796644441543964,caen,549,2961.0,3.0,,,,,,,1.0,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169000.0
35763337,дом,44.88719482217122,-0.6468558691270253,eysines,1508,112.0,,319.0,112.0,C,26.0,D,,4.0,3.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378947.0
35801999,дом,43.38300472818238,-0.3587764394972819,serres-castet,3095,150.0,,1179.0,,,,,,6.0,4.0,5.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,430000.0
36050215,квартира,45.17754709816031,5.73122577713592,grenoble,1781,70.0,6.0,,198.0,D,8.0,B,Ю,3.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,167000.0
36047567,дом,43.57133214639408,3.418292539004724,peret,1638,155.0,,100.0,,,,,,6.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296800.0
35757211,дом,49.44434766797217,5.593888696261469,longuyon,2438,65.0,,46.0,438.0,F,82.0,G,,3.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79000.0
35738075,квартира,43.31318960721162,5.421819793289576,marseille-12eme,460,45.0,,,51.0,B,10.0,B,,2.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,180000.0
36027195,дом,47.89079642900373,2.5259437036369983,lorris,2112,162.0,,6400.0,167.0,D,2.0,A,,5.0,3.0,7.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,283000.0
36040779,дом,47.39748585238212,6.494024272801485,clerval,1072,135.0,,123.0,,,,,Ю-З,5.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69500.0
35821849,разное,43.112600525041096,5.936302704769845,toulon,4089,39.0,,,,,,,,2.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88000.0
35821807,квартира,43.25537636372711,5.380624584272995,marseille-8eme,456,47.0,,,,,,,,2.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245000.0
36028933,квартира,49.4215720295542,2.828527603525548,compiegne,2841,7369.0,2.0,,,,,,,4.0,3.0,7.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,267000.0
35833977,квартира,48.89150042988664,2.347687484122756,paris-18eme,3645,5737.0,4.0,,95.0,C,22.0,D,Ю,3.0,2.0,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,554000.0
35970677,квартира,48.86157010575705,2.487145398684808,rosny-sous-bois,4575,4556.0,1.0,,,,,,,2.0,1.0,5.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250998.0
35874323,дом,48.9483018314418,3.133585850533516,la-ferte-sous-jouarre,3770,87.0,,550.0,,,,,,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146000.0
35875097,квартира,44.87773594595725,-0.5224612546193275,lormont,1507,70.0,2.0,,168.0,D,8.0,B,Ю,4.0,3.0,15.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,189000.0
35867309,дом,47.84739382511688,-0.9431357525607597,craon,2417,153.0,,148.0,180.0,D,20.0,C,,6.0,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148900.0
36015911,дом,43.449714654602175,3.415138628663009,pezenas,1574,124.0,,,,,,,,5.0,4.0,6.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,253000.0
36048067,дом,49.24144375057445,-1.3175616680797957,sainteny,2317,56.0,,750.0,,,,,,3.0,2.0,8.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0
35747857,участок с землей,46.911357586990896,5.097491290326687,pontoux,3447,210.0,,,,,,,З,7.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,660000.0
36045899,разное,46.340874408641454,1.180493246326637,lussac-les-eglises,4342,2689.0,,,,,,,,,,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66900.0
35768399,квартира,43.55110415864289,7.017677295375568,cannes,209,176.0,5.0,,65.0,B,31.0,D,С-З,5.0,3.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1499000.0
36037191,земля,44.10318323387499,0.9119917350981176,valence-d-agen,4082,1474.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0
35863983,квартира,48.88082617282157,2.400911444590833,le-pre-saint-gervais,4593,45.0,2.0,,,,,,,2.0,1.0,3.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352000.0
36049885,разное,46.40420720836126,6.597226294900084,evian-les-bains,3609,31.0,,,,,,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95000.0
35899885,дом,49.24435641254612,4.21638793025725,beine-nauroy,2361,141.0,,893.0,136.0,C,40.0,E,,6.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370000.0
35846211,дом,43.18374924828009,3.0015983221806017,narbonne,364,1200.0,,42000.0,96.0,C,26.0,D,Ю,21.0,16.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1348000.0
